paper,Cited By,Influential,Importance,Binary Importance,Simarity,author,reference,title,abstract,keyphrases
4f410ab5c8b12b34b38421241366ee456bbebab9,8fa16fdd1720a4d927d8a062fccb4473e40f3982,1,2,1,1,0,0.021276596,0.081768041,0.174634918,0
4f410ab5c8b12b34b38421241366ee456bbebab9,31d2eaefe047a4302e0a5dfa090a37b9f1c79699,1,2,1,1,0,0.027027027,0.14976222,0.176363556,0
4f410ab5c8b12b34b38421241366ee456bbebab9,27496a2ee337db705e7c611dea1fd8e6f41437c2,0,2,1,0,0,0.041666667,0,0.051485299,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c50c2ef70639692db342693bd4479f5b85c73f60,0,2,1,0,0,0,0,0.013512482,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3137cba2cc519166c3fea0259f9d0c9e050bed81,0,1,0,1,0,0,0,0.083346181,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3fb365b1d1d39ff2dff27cf68a3ecdf8ae5a693b,0,1,0,1,0,0,0,0.025358216,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02ec888235367184342b9d7295ce99b3da6aea10,0,1,0,1,0,0,0,0.055137582,0
4f410ab5c8b12b34b38421241366ee456bbebab9,d161f05ce278d0c66fc44041d4ebacc5110e0fc3,0,1,0,1,0,0,0,0.046430119,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0544b93a08eb4458ad17525aeb831b0b7a150dd1,0,1,0,1,0,0.032258065,0,0.055353119,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bed155153835dda242d3514346d7973641c5e299,0,1,0,1,0,0,0,0.046066063,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5d437f098752798b601e5171311e74184dd05843,0,1,0,1,0,0,0,0.040481438,0
4f410ab5c8b12b34b38421241366ee456bbebab9,abba83b5747e98d10ab982df9ae94cc799668f16,0,1,0,1,0,0,0,0.020706189,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a5dd230970c90f311f10b9c59283eb4131f4fc79,0,1,0,1,0,0,0,0.013911661,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b90196005b0f1eb0953758c16869633d7ca3399d,0,1,0,1,0.111111111,0,0,0.116671831,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5026d34eb5dd917a416461939ee76c1303055d42,0,1,0,1,0,0.05,0.073971295,0.156735868,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5e45657e0281cff0cdbffd9352b4edb4c47b8304,0,1,0,1,0,0,0,0.090399783,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5433d3cd12a6edbe3ec14f8895c7d6f4e4448565,0,1,0,1,0,0,0,0.022341236,0
4f410ab5c8b12b34b38421241366ee456bbebab9,12c234d00119e13f087d79e50575c4577d5c74d9,0,1,0,1,0,0,0,0.11729842,0
4f410ab5c8b12b34b38421241366ee456bbebab9,15259723242fe1909e7eb7e76cfd245a878f2172,0,1,0,1,0,0,0,0.101204267,0
4f410ab5c8b12b34b38421241366ee456bbebab9,723fc3a61e35e3b759fd900caa06141a503c87c9,0,1,0,1,0,0,0,0.078156553,0
4f410ab5c8b12b34b38421241366ee456bbebab9,60b5779bed9ae726fc0d65e532655eb131499ad9,0,1,0,1,0.25,0,0.081768041,0.097045814,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4815713a6b1f8026430d6fd6a367b51e87014662,0,1,0,1,0,0,0.073971295,0.115960926,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a4c9384b9cffcf75213858a4b003b65e48a9331f,1,1,0,0,0,0,0.081768041,0.052079796,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4f5cd4c2d81db5c52f952589a8d52bba16962707,0,1,0,1,0,0,0.063354812,0.118055672,0
4f410ab5c8b12b34b38421241366ee456bbebab9,91e4ba886ce779a6e80a3292ed70c5386c5e86d6,1,1,0,0,0,0,0,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4065243ecb62aac56668f3888586af7d2a3311fa,0,1,0,1,0,0,0,0.050651461,0
4f410ab5c8b12b34b38421241366ee456bbebab9,12e3151e1231537f25e38144d6350cb09bfb3586,0,1,0,1,0,0,0,0.067244723,0
4f410ab5c8b12b34b38421241366ee456bbebab9,995ddfe2e3ed66219881f559db72c1859e229805,0,1,0,1,0,0,0.081768041,0.077927888,0
4f410ab5c8b12b34b38421241366ee456bbebab9,262cf4ee38a38033ae44ab9294689f0400697105,0,1,0,1,0,0,0,0.086683122,0
4f410ab5c8b12b34b38421241366ee456bbebab9,cc43ea9cf6e2da181d44acc8aeaabbbed0d52705,0,1,0,1,0,0.043478261,0,0.089440105,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c0a86ddb0f6060d84577304f1741677b643d128f,0,1,0,1,0,0,0,0.024057539,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5e45657e0281cff0cdbffd9352b4edb4c47b8304,0,1,0,1,0,0,0,0.090399783,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5f19b6288d647972709691780044a3b46dc7feac,0,1,0,1,0,0.013157895,0,0.077591381,0
4f410ab5c8b12b34b38421241366ee456bbebab9,24813a13faa751c334086f5112743091343ccfba,0,1,0,1,0,0,0,0.015749821,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6af4613d27395695db7af293eed64d4be4cc67ff,0,1,0,1,0,0.03125,0,0.12295901,0
4f410ab5c8b12b34b38421241366ee456bbebab9,00cf902b27676cdc376e26567e70298b96c672a1,0,1,0,1,0.666666667,0,0,0.06032857,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5f126695342ea2bab2aa6eb971563f5d91d00aa0,0,1,0,1,0.666666667,0.027027027,0,0.090373033,0
4f410ab5c8b12b34b38421241366ee456bbebab9,60b64343b5a514c1368ec1f9779519302d98ef3e,0,1,0,1,0,0,0,0.086788976,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2d42d556450281f0ce02a6198ba8fc37bf48abf5,0,1,0,1,0,0,0.081768041,0.078878741,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8fa16fdd1720a4d927d8a062fccb4473e40f3982,1,1,0,0,0,0.021276596,0.081768041,0.174634918,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e4f3a8e772d8ab592ab99d7be6dafc4e3cfe6fae,0,1,0,1,0,0,0,0.054225082,0
4f410ab5c8b12b34b38421241366ee456bbebab9,986ff65ff9fa1c517e0910bbfef9c71b6eeabf79,0,1,0,1,0,0,0,0.064053858,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1e9663ce0fefb89b79b013313cd39454d7bb8267,0,1,0,1,0,0,0,0.074810502,0
4f410ab5c8b12b34b38421241366ee456bbebab9,24813a13faa751c334086f5112743091343ccfba,0,1,0,1,0,0,0,0.015749821,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8f8139b63a2fc0b3ae8413acaef47acd35a356e0,0,1,0,1,0,0,0.073971295,0.07914305,0
4f410ab5c8b12b34b38421241366ee456bbebab9,330f705d1da99e6e9cab28db3d881aeffc50a00d,0,1,0,1,0,0,0,0.050645036,0
4f410ab5c8b12b34b38421241366ee456bbebab9,037725c55ee3eb2c4b9eb185f16e4187f6188189,0,1,0,1,0,0,0,0.064871935,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7424786c635a51dad861b8888e9c0d23a5856234,0,1,0,1,0,0.026315789,0,0.040074239,0
4f410ab5c8b12b34b38421241366ee456bbebab9,af5586c3d67a76d3ae51cfa886f77a081ecd88f9,1,1,0,0,0,0,0,0.026762922,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b52fe0b796e4c899624ed3e9d9ea566453156844,1,1,0,0,0,0.022727273,0,0.059517777,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2a0a4161206d3fb201ca87ee17256d3d770e3fd2,0,1,0,1,0,0,0,0.126408037,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b891549fa7274ebc33dc2e0b52de920675b3c9d7,0,1,0,1,0,0,0,0.032237753,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4e29406ff005be3de1b2781ef42ed881502bf72c,0,1,0,1,0,0,0,0.040939339,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1d4927b26f1bc7ac8a72b7da8c723ca853fcaa72,0,1,0,1,0,0,0,0.116162281,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5460589117407a323cae0ea08623ef855d5dca26,0,1,0,1,0,0,0,0.092533188,0
4f410ab5c8b12b34b38421241366ee456bbebab9,012d5cc9236a5cb591a30d97b0a01973109b0f07,0,1,0,1,0,0,0,0.021716731,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b65762780b95c39a8a8814f47e99b874f4315401,0,1,0,1,0,0,0.14976222,0.04871403,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6cd8cae6783b1079a066cf03117aeb970189d093,0,1,0,1,0,0,0,0.109087818,0
4f410ab5c8b12b34b38421241366ee456bbebab9,33f4e91b698a5226955e9e6b62741163c4ffd6c1,0,1,0,1,0,0,0,0.042344721,0
4f410ab5c8b12b34b38421241366ee456bbebab9,32fce77f2683c6296e787f319663fe9d2cde2d07,0,1,0,1,0.2,0.044444444,0,0.098854625,0
4f410ab5c8b12b34b38421241366ee456bbebab9,df62eba3d141d7e24c7e2cd0c142d7e4a415b9a2,0,1,0,1,0,0,0,0.020603769,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c2908deec5b09ea4bdfce7ad5e827606ef425ee4,1,1,0,0,0,0,0.073971295,0.010247285,0
4f410ab5c8b12b34b38421241366ee456bbebab9,07704a07d924cf7970ea7996afb81c331c5a3673,0,1,0,1,0,0,0,0.021683077,0
4f410ab5c8b12b34b38421241366ee456bbebab9,74f904e03903ebfccf7b5de9c345a49712919ab6,0,1,0,1,0,0,0,0.043261305,0
4f410ab5c8b12b34b38421241366ee456bbebab9,d1d1004488231e2d26922016f252a85a3dc41388,0,1,0,1,0,0,0,0.029331754,0
4f410ab5c8b12b34b38421241366ee456bbebab9,76d3d111d24391a2fe153e16b1a4d120d9bb7c3d,0,1,0,1,0,0,0,0.089858619,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0d98d2fc154f60f52da54a9861b75cf67afc8132,0,1,0,1,0,0,0,0.02359686,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2b59bbc1ee8a5075e49f0b79f86df357d2ac01e7,0,1,0,1,0,0,0,0.056027336,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02234993cfbd7d765f2dba33bfe1c45add91e52d,0,1,0,1,0,0,0,0.055103418,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5ceda25a21fbad082b8986794a8e2f5dfc119f0a,0,1,0,1,0,0,0,0.01161522,0
4f410ab5c8b12b34b38421241366ee456bbebab9,27496a2ee337db705e7c611dea1fd8e6f41437c2,0,1,0,1,0,0.041666667,0,0.051485299,0
4f410ab5c8b12b34b38421241366ee456bbebab9,30701685df2d2ae3d2a0337f33000b0e7288ed68,0,1,0,1,0,0,0,0.141574901,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c50c2ef70639692db342693bd4479f5b85c73f60,0,1,0,1,0,0,0,0.013512482,0
4f410ab5c8b12b34b38421241366ee456bbebab9,69659e18511c6ce5bf1e617992440e7e630723c1,0,1,0,1,0,0,0,0.034609581,0
4f410ab5c8b12b34b38421241366ee456bbebab9,01c44d9fba739eedea9d4c03e9223014dcdeeb07,0,1,0,1,0.142857143,0.055555556,0.296672367,0.124910386,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bb6c904eccd9663037c75251712b6da7f6398ae8,0,1,0,1,0,0,0,0.016766691,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02aebef93baeef3396f3cb4468a7054067f190c6,0,1,0,1,0,0,0,0.038432824,0
4f410ab5c8b12b34b38421241366ee456bbebab9,aca19f94878893caf6c484ba638fe9445b4d6bf4,0,1,0,1,0,0,0,0.060123694,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5c983fb27dee4bd4cd42fcde08dbc02f4431e2bc,0,1,0,1,0,0,0.056297158,0.048129979,0
4f410ab5c8b12b34b38421241366ee456bbebab9,be3da9f71d3a093ecfcb9df7acd61c2eda437824,1,1,0,0,0,0,0,0.032472792,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3df902c59a110127bbe22570f4d97967b7ea7d61,1,1,0,0,0,0,0.162794495,0.041851169,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e5c2720dddac18a11da6593a9346a98813e8d9ff,0,1,0,1,0,0,0,0.034946438,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ae946b252bf1d58a906935f2f4a8bb7fb9e441f2,0,1,0,1,0,0,0,0.092332004,0
4f410ab5c8b12b34b38421241366ee456bbebab9,29b165f82233f6c2e93d31dc274b57adc1da1d48,0,1,0,1,0,0,0.05117103,0.040685603,0
4f410ab5c8b12b34b38421241366ee456bbebab9,17da628fd399a11cc727eb49b0424b8f7050e945,0,1,0,1,0,0,0,0.03754737,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a94e4fe6f475e047be5dcc9077f445e496240852,0,1,0,1,0,0,0,0.072723489,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3137cba2cc519166c3fea0259f9d0c9e050bed81,0,1,0,1,0,0,0,0.083346181,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3fb365b1d1d39ff2dff27cf68a3ecdf8ae5a693b,0,1,0,1,0,0,0,0.025358216,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02ec888235367184342b9d7295ce99b3da6aea10,0,1,0,1,0,0,0,0.055137582,0
4f410ab5c8b12b34b38421241366ee456bbebab9,d161f05ce278d0c66fc44041d4ebacc5110e0fc3,0,1,0,1,0,0,0,0.046430119,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0544b93a08eb4458ad17525aeb831b0b7a150dd1,0,1,0,1,0,0.032258065,0,0.055353119,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bed155153835dda242d3514346d7973641c5e299,0,1,0,1,0,0,0,0.046066063,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5d437f098752798b601e5171311e74184dd05843,0,1,0,1,0,0,0,0.040481438,0
4f410ab5c8b12b34b38421241366ee456bbebab9,abba83b5747e98d10ab982df9ae94cc799668f16,0,1,0,1,0,0,0,0.020706189,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a5dd230970c90f311f10b9c59283eb4131f4fc79,0,1,0,1,0,0,0,0.013911661,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b90196005b0f1eb0953758c16869633d7ca3399d,0,1,0,1,0.111111111,0,0,0.116671831,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5026d34eb5dd917a416461939ee76c1303055d42,0,1,0,1,0,0.05,0.073971295,0.156735868,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5e45657e0281cff0cdbffd9352b4edb4c47b8304,0,1,0,1,0,0,0,0.090399783,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5433d3cd12a6edbe3ec14f8895c7d6f4e4448565,0,1,0,1,0,0,0,0.022341236,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3dc2ad926b6c205a86a7ac36b21162807769241c,0,1,0,1,0,0.03125,0.265434455,0.10536435,0
4f410ab5c8b12b34b38421241366ee456bbebab9,12c234d00119e13f087d79e50575c4577d5c74d9,0,1,0,1,0,0,0,0.11729842,0
4f410ab5c8b12b34b38421241366ee456bbebab9,151ee8aedc97e7a388a8edd704ff13698a7af0b4,0,1,0,1,0.166666667,0,0.081768041,0.081285101,0
4f410ab5c8b12b34b38421241366ee456bbebab9,723fc3a61e35e3b759fd900caa06141a503c87c9,0,1,0,1,0,0,0,0.078156553,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4815713a6b1f8026430d6fd6a367b51e87014662,0,1,0,1,0,0,0.073971295,0.115960926,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a4c9384b9cffcf75213858a4b003b65e48a9331f,1,1,0,0,0,0,0.081768041,0.052079796,0
4f410ab5c8b12b34b38421241366ee456bbebab9,32ee75315fd7050bd7411087d9b3c7cf67b82b63,0,1,0,1,0.142857143,0,0,0.092625627,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4f5cd4c2d81db5c52f952589a8d52bba16962707,0,1,0,1,0,0,0.063354812,0.118055672,0
4f410ab5c8b12b34b38421241366ee456bbebab9,91e4ba886ce779a6e80a3292ed70c5386c5e86d6,1,1,0,0,0,0,0,0,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4065243ecb62aac56668f3888586af7d2a3311fa,0,1,0,1,0,0,0,0.050651461,0
4f410ab5c8b12b34b38421241366ee456bbebab9,12e3151e1231537f25e38144d6350cb09bfb3586,0,1,0,1,0,0,0,0.067244723,0
4f410ab5c8b12b34b38421241366ee456bbebab9,995ddfe2e3ed66219881f559db72c1859e229805,0,1,0,1,0,0,0.081768041,0.077927888,0
4f410ab5c8b12b34b38421241366ee456bbebab9,262cf4ee38a38033ae44ab9294689f0400697105,0,1,0,1,0,0,0,0.086683122,0
4f410ab5c8b12b34b38421241366ee456bbebab9,cc43ea9cf6e2da181d44acc8aeaabbbed0d52705,0,1,0,1,0,0.043478261,0,0.089440105,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c0a86ddb0f6060d84577304f1741677b643d128f,0,1,0,1,0,0,0,0.024057539,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5e45657e0281cff0cdbffd9352b4edb4c47b8304,0,1,0,1,0,0,0,0.090399783,0
4f410ab5c8b12b34b38421241366ee456bbebab9,24813a13faa751c334086f5112743091343ccfba,0,1,0,1,0,0,0,0.015749821,0
4f410ab5c8b12b34b38421241366ee456bbebab9,00cf902b27676cdc376e26567e70298b96c672a1,0,1,0,1,0.666666667,0,0,0.06032857,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5f126695342ea2bab2aa6eb971563f5d91d00aa0,0,1,0,1,0.666666667,0.027027027,0,0.090373033,0
4f410ab5c8b12b34b38421241366ee456bbebab9,60b64343b5a514c1368ec1f9779519302d98ef3e,0,1,0,1,0,0,0,0.086788976,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2d42d556450281f0ce02a6198ba8fc37bf48abf5,0,1,0,1,0,0,0.081768041,0.078878741,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2418131d18173161b48575839d145091c3178a72,1,1,0,0,0,0.035087719,0,0.156089528,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e4f3a8e772d8ab592ab99d7be6dafc4e3cfe6fae,0,1,0,1,0,0,0,0.054225082,0
4f410ab5c8b12b34b38421241366ee456bbebab9,986ff65ff9fa1c517e0910bbfef9c71b6eeabf79,0,1,0,1,0,0,0,0.064053858,0
4f410ab5c8b12b34b38421241366ee456bbebab9,00111610254bfb8ec16428501c2ca68dcf817474,0,1,0,1,0,0,0,0.063458284,0
4f410ab5c8b12b34b38421241366ee456bbebab9,48a2d2dbb6514f55902139a4f40eb6942f82eef9,0,1,0,1,0,0,0.059514396,0.051484581,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1e9663ce0fefb89b79b013313cd39454d7bb8267,0,1,0,1,0,0,0,0.074810502,0
4f410ab5c8b12b34b38421241366ee456bbebab9,24813a13faa751c334086f5112743091343ccfba,0,1,0,1,0,0,0,0.015749821,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8f8139b63a2fc0b3ae8413acaef47acd35a356e0,0,1,0,1,0,0,0.073971295,0.07914305,0
4f410ab5c8b12b34b38421241366ee456bbebab9,330f705d1da99e6e9cab28db3d881aeffc50a00d,0,1,0,1,0,0,0,0.050645036,0
4f410ab5c8b12b34b38421241366ee456bbebab9,037725c55ee3eb2c4b9eb185f16e4187f6188189,0,1,0,1,0,0,0,0.064871935,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7424786c635a51dad861b8888e9c0d23a5856234,0,1,0,1,0,0.026315789,0,0.040074239,0
4f410ab5c8b12b34b38421241366ee456bbebab9,af5586c3d67a76d3ae51cfa886f77a081ecd88f9,1,1,0,0,0,0,0,0.026762922,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b52fe0b796e4c899624ed3e9d9ea566453156844,1,1,0,0,0,0.022727273,0,0.059517777,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0c042eaf93d775aa77e9e5cea50a639bf18a8e71,0,1,0,1,0,0,0,0.017955147,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2a0a4161206d3fb201ca87ee17256d3d770e3fd2,0,1,0,1,0,0,0,0.126408037,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b891549fa7274ebc33dc2e0b52de920675b3c9d7,0,1,0,1,0,0,0,0.032237753,0
4f410ab5c8b12b34b38421241366ee456bbebab9,4e29406ff005be3de1b2781ef42ed881502bf72c,0,1,0,1,0,0,0,0.040939339,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1d4927b26f1bc7ac8a72b7da8c723ca853fcaa72,0,1,0,1,0,0,0,0.116162281,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6483f163be4836ae8bd3833f27de9a173753b960,0,1,0,1,0,0,0,0.090971682,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5460589117407a323cae0ea08623ef855d5dca26,0,1,0,1,0,0,0,0.092533188,0
4f410ab5c8b12b34b38421241366ee456bbebab9,012d5cc9236a5cb591a30d97b0a01973109b0f07,0,1,0,1,0,0,0,0.021716731,0
4f410ab5c8b12b34b38421241366ee456bbebab9,b65762780b95c39a8a8814f47e99b874f4315401,0,1,0,1,0,0,0.14976222,0.04871403,0
4f410ab5c8b12b34b38421241366ee456bbebab9,740bcf4af21ffff4f85e4b5a54a3e6502e5088fd,0,1,0,1,0,0,0,0.056393424,0
4f410ab5c8b12b34b38421241366ee456bbebab9,6cd8cae6783b1079a066cf03117aeb970189d093,0,1,0,1,0,0,0,0.109087818,0
4f410ab5c8b12b34b38421241366ee456bbebab9,33f4e91b698a5226955e9e6b62741163c4ffd6c1,0,1,0,1,0,0,0,0.042344721,0
4f410ab5c8b12b34b38421241366ee456bbebab9,32fce77f2683c6296e787f319663fe9d2cde2d07,0,1,0,1,0.2,0.044444444,0,0.098854625,0
4f410ab5c8b12b34b38421241366ee456bbebab9,df62eba3d141d7e24c7e2cd0c142d7e4a415b9a2,0,1,0,1,0,0,0,0.020603769,0
4f410ab5c8b12b34b38421241366ee456bbebab9,8689346e83d711f9356f4056174d18ad53af1cd8,0,1,0,1,0,0.023255814,0,0.186511127,0
4f410ab5c8b12b34b38421241366ee456bbebab9,c2908deec5b09ea4bdfce7ad5e827606ef425ee4,1,1,0,0,0,0,0.073971295,0.010247285,0
4f410ab5c8b12b34b38421241366ee456bbebab9,07704a07d924cf7970ea7996afb81c331c5a3673,0,1,0,1,0,0,0,0.021683077,0
4f410ab5c8b12b34b38421241366ee456bbebab9,74f904e03903ebfccf7b5de9c345a49712919ab6,0,1,0,1,0,0,0,0.043261305,0
4f410ab5c8b12b34b38421241366ee456bbebab9,d1d1004488231e2d26922016f252a85a3dc41388,0,1,0,1,0,0,0,0.029331754,0
4f410ab5c8b12b34b38421241366ee456bbebab9,76d3d111d24391a2fe153e16b1a4d120d9bb7c3d,0,1,0,1,0,0,0,0.089858619,0
4f410ab5c8b12b34b38421241366ee456bbebab9,0d98d2fc154f60f52da54a9861b75cf67afc8132,0,1,0,1,0,0,0,0.02359686,0
4f410ab5c8b12b34b38421241366ee456bbebab9,2b59bbc1ee8a5075e49f0b79f86df357d2ac01e7,0,1,0,1,0,0,0,0.056027336,0
4f410ab5c8b12b34b38421241366ee456bbebab9,87e79beb7976919a76b912c94ff797126981308c,0,1,0,1,0,0,0,0.07591021,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02234993cfbd7d765f2dba33bfe1c45add91e52d,0,1,0,1,0,0,0,0.055103418,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5ceda25a21fbad082b8986794a8e2f5dfc119f0a,0,1,0,1,0,0,0,0.01161522,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ebff2fb9550baddc15d26f8e0dfa0329f747e562,1,1,0,0,0,0,0,0.021399815,0
4f410ab5c8b12b34b38421241366ee456bbebab9,30701685df2d2ae3d2a0337f33000b0e7288ed68,0,1,0,1,0,0,0,0.141574901,0
4f410ab5c8b12b34b38421241366ee456bbebab9,69659e18511c6ce5bf1e617992440e7e630723c1,0,1,0,1,0,0,0,0.034609581,0
4f410ab5c8b12b34b38421241366ee456bbebab9,01c44d9fba739eedea9d4c03e9223014dcdeeb07,0,1,0,1,0.142857143,0.055555556,0.296672367,0.124910386,0
4f410ab5c8b12b34b38421241366ee456bbebab9,bb6c904eccd9663037c75251712b6da7f6398ae8,0,1,0,1,0,0,0,0.016766691,0
4f410ab5c8b12b34b38421241366ee456bbebab9,02aebef93baeef3396f3cb4468a7054067f190c6,0,1,0,1,0,0,0,0.038432824,0
4f410ab5c8b12b34b38421241366ee456bbebab9,aca19f94878893caf6c484ba638fe9445b4d6bf4,0,1,0,1,0,0,0,0.060123694,0
4f410ab5c8b12b34b38421241366ee456bbebab9,5c983fb27dee4bd4cd42fcde08dbc02f4431e2bc,0,1,0,1,0,0,0.056297158,0.048129979,0
4f410ab5c8b12b34b38421241366ee456bbebab9,be3da9f71d3a093ecfcb9df7acd61c2eda437824,1,1,0,0,0,0,0,0.032472792,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3df902c59a110127bbe22570f4d97967b7ea7d61,1,1,0,0,0,0,0.162794495,0.041851169,0
4f410ab5c8b12b34b38421241366ee456bbebab9,e5c2720dddac18a11da6593a9346a98813e8d9ff,0,1,0,1,0,0,0,0.034946438,0
4f410ab5c8b12b34b38421241366ee456bbebab9,ae946b252bf1d58a906935f2f4a8bb7fb9e441f2,0,1,0,1,0,0,0,0.092332004,0
4f410ab5c8b12b34b38421241366ee456bbebab9,29b165f82233f6c2e93d31dc274b57adc1da1d48,0,1,0,1,0,0,0.05117103,0.040685603,0
4f410ab5c8b12b34b38421241366ee456bbebab9,17da628fd399a11cc727eb49b0424b8f7050e945,0,1,0,1,0,0,0,0.03754737,0
4f410ab5c8b12b34b38421241366ee456bbebab9,a94e4fe6f475e047be5dcc9077f445e496240852,0,1,0,1,0,0,0,0.072723489,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3731b74985bc465a59eb8fd1588e782c8fdd558b,0,0,0,1,0,0.014925373,0.465291532,0.092329914,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1e941acf5e3d3339f51b52bcbf940dff1287fc28,0,0,0,1,0,0,0,0.123854053,0
4f410ab5c8b12b34b38421241366ee456bbebab9,3dc2ad926b6c205a86a7ac36b21162807769241c,0,0,0,1,0,0.03125,0.265434455,0.10536435,0
4f410ab5c8b12b34b38421241366ee456bbebab9,754d2456d500091d0531c95a2e0c790c0cc50505,0,0,0,1,0,0.014492754,0.068049631,0.039940698,0
4f410ab5c8b12b34b38421241366ee456bbebab9,151ee8aedc97e7a388a8edd704ff13698a7af0b4,0,0,0,1,0.166666667,0,0.081768041,0.081285101,0
4f410ab5c8b12b34b38421241366ee456bbebab9,7cbace2990e0579c7108b1b87dc3b8076043fd5b,0,0,0,1,0,0.033333333,0,0.123298032,0
4f410ab5c8b12b34b38421241366ee456bbebab9,f00b7db20c7b65292c4536cc82ad6bdb8e4afd04,0,0,0,1,0,0,0.063354812,0.051921004,0
4f410ab5c8b12b34b38421241366ee456bbebab9,1711adbd0b62a5d564cb69e992dfa80b652ef56b,0,0,0,1,0,0.051724138,0,0.106141361,0
4f410ab5c8b12b34b38421241366ee456bbebab9,cb847caf4ae0911947aad5b0f32de6aaaf0d5487,0,0,0,1,0,0,0,0.059615093,0
